quantity	brands	categories	categories_en	labels	labels_en	countries	countries_en	ingredients_text	ingredients_tags	ingredients_analysis_tags	serving_size	serving_quantity	nutriscore_grade	pnns_groups_1	pnns_groups_2	food_groups	food_groups_tags	food_groups_en	states	states_tags	states_en	environmental_score_grade	nutrient_levels_tags	product_quantity	popularity_tags	last_image_t	main_category	main_category_en	energy-kcal_100g	energy_100g	fat_100g	saturated-fat_100g	carbohydrates_100g	sugars_100g	fiber_100g	proteins_100g	salt_100g	sodium_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g
	Good Sense					en:United States	United States				1 portion (0.25 cup)	115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded			374.73296802717545		1636852232.713658			281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
				Halal	Halal	France	France					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo selected,Front photo selected,Photos uploaded	unknown		374.73296802717545	bottom-25-percent-scans-2019,bottom-20-percent-scans-2019,top-85-percent-scans-2019,top-90-percent-scans-2019,top-country-fr-scans-2019,bottom-25-percent-scans-2021,top-80-percent-scans-2021,top-85-percent-scans-2021,top-90-percent-scans-2021,top-country-fr-scans-2021	1606833906.0			260.0	1088.0	22.0	6.25	4.4	0.2	3.2553074644260374	11.1	2.45	0.98	17.75913594985015
	Louit	Condiments, Vinaigres, Vinaigres de vin	Condiments,Vinegars,Wine vinegars			Francia	France					115.57134888563483	not-applicable	Fat and sauces	Dressings and sauces	en:dressings-and-sauces	en:fats-and-sauces,en:dressings-and-sauces	Fats and sauces,Dressings and sauces	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-to-be-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-to-be-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo to be selected,Photos uploaded	b		374.73296802717545	bottom-25-percent-scans-2019,bottom-20-percent-scans-2019,top-85-percent-scans-2019,top-90-percent-scans-2019,top-country-fr-scans-2019,top-50000-es-scans-2019,top-100000-es-scans-2019,bottom-25-percent-scans-2020,top-80-percent-scans-2020,top-85-percent-scans-2020,top-90-percent-scans-2020,top-50000-es-scans-2020,top-100000-es-scans-2020,top-country-es-scans-2020	1579786461.0	en:wine-vinegars	Wine vinegars	281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
						en:Saudi Arabia	Saudi Arabia					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded			374.73296802717545		1716731519.0			281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
	My Sweet Tea			Bio, Bio européen, AB Agriculture Biologique	Organic,EU Organic,AB Agriculture Biologique	en:fr	France					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded	unknown		374.73296802717545		1667661554.0			281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
						Serbia	Serbia					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-to-be-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-to-be-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo to be selected,Photos uploaded			374.73296802717545	bottom-25-percent-scans-2020,bottom-20-percent-scans-2020,top-85-percent-scans-2020,top-90-percent-scans-2020,top-1000-rs-scans-2020,top-5000-rs-scans-2020,top-10000-rs-scans-2020,top-50000-rs-scans-2020,top-100000-rs-scans-2020,top-country-rs-scans-2020	1539554067.0			281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
	coca cola					en:de	Germany					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded	unknown		374.73296802717545	bottom-25-percent-scans-2020,bottom-20-percent-scans-2020,bottom-15-percent-scans-2020,top-90-percent-scans-2020,top-50000-de-scans-2020,top-100000-de-scans-2020,top-country-de-scans-2020,bottom-25-percent-scans-2021,top-80-percent-scans-2021,top-85-percent-scans-2021,top-90-percent-scans-2021,top-50000-de-scans-2021,top-100000-de-scans-2021,top-country-de-scans-2021,top-100000-scans-2022,at-least-5-scans-2022,top-75-percent-scans-2022,top-80-percent-scans-2022,top-85-percent-scans-2022,top-90-percent-scans-2022,top-10000-de-scans-2022,top-50000-de-scans-2022,top-100000-de-scans-2022,top-country-de-scans-2022,top-75-percent-scans-2023,top-80-percent-scans-2023,top-85-percent-scans-2023,top-90-percent-scans-2023,top-100000-de-scans-2023,top-country-de-scans-2023,top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-50000-de-scans-2024,top-100000-de-scans-2024,top-country-de-scans-2024,top-500-eg-scans-2024,top-1000-eg-scans-2024,top-5000-eg-scans-2024,top-10000-eg-scans-2024,top-50000-eg-scans-2024,top-100000-eg-scans-2024	1736860791.0			37.0	155.0	0.5	0.1	9.2	9.2	3.2553074644260374	0.5	1.428633263592568	0.5715112512391853	17.75913594985015
		Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, en:cooked-pressed-cheeses, Fromages de France, Comté	Dairies,Fermented foods,Fermented milk products,Cheeses,Hard cheeses,French cheeses,Comté	AOP	PDO	en:france	France					115.57134888563483	unknown	Milk and dairy products	Cheese	en:cheese	en:milk-and-dairy-products,en:cheese	Milk and dairy products,Cheese	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded	c		374.73296802717545		1608384355.0	en:comte	Comté	281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
	Carrefour	Latticini, Cibi fermentati, Dessert, Prodotti lattiero-caseari fermentati, Dolci a base di latte, en:Fermented dairy desserts, Yogurt, Yogurt bianco, Yogurt di mucca, Yogurt greco, en:Plain greek-style yogurts	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts,Cow milk yogurts,Greek-style yogurts,Plain-greek-style-yogurts			Italy	Italy					115.57134888563483	b	Milk and dairy products	Milk and yogurt	en:milk-and-yogurt	en:milk-and-dairy-products,en:milk-and-yogurt	Milk and dairy products,Milk and yogurt	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo to be selected,Front photo selected,Photos uploaded	b	en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity	374.73296802717545	bottom-25-percent-scans-2020,bottom-20-percent-scans-2020,top-85-percent-scans-2020,top-90-percent-scans-2020,top-50000-it-scans-2020,top-100000-it-scans-2020,top-country-it-scans-2020,bottom-25-percent-scans-2021,top-80-percent-scans-2021,top-85-percent-scans-2021,top-90-percent-scans-2021,top-10000-it-scans-2021,top-50000-it-scans-2021,top-100000-it-scans-2021,top-country-it-scans-2021,top-75-percent-scans-2022,top-80-percent-scans-2022,top-85-percent-scans-2022,top-90-percent-scans-2022,top-5000-it-scans-2022,top-10000-it-scans-2022,top-50000-it-scans-2022,top-100000-it-scans-2022,top-country-it-scans-2022,top-75-percent-scans-2023,top-80-percent-scans-2023,top-85-percent-scans-2023,top-90-percent-scans-2023,top-50000-it-scans-2023,top-100000-it-scans-2023,top-country-it-scans-2023,top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-50000-ro-scans-2024,top-100000-ro-scans-2024,top-country-ro-scans-2024	1612221372.0	en:plain-greek-style-yogurts	Plain-greek-style-yogurts	97.0	406.0	5.0	3.5	4.0	3.5	3.2553074644260374	9.0	0.15	0.06	17.75913594985015
	gallo	Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Pastas alimenticias, Pasta seca	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pastas			España	Spain					115.57134888563483	b	Cereals and potatoes	Cereals	en:cereals	en:cereals-and-potatoes,en:cereals	Cereals and potatoes,Cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo to be selected,Front photo selected,Photos uploaded		en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity	374.73296802717545		1576088925.0	en:dry-pastas	Dry pastas	344.0	1439.0	2.0	0.5	68.0	3.5	3.2553074644260374	12.0	0.03	0.012	17.75913594985015
	Bio Village, Marque Repère	Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Fruits, Fruits tropicaux, Bananes	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Tropical fruits,Bananas	Commerce équitable, Bio, Bio européen, Fairtrade International, Max Havelaar, AB Agriculture Biologique	Fair trade,Organic,EU Organic,Fairtrade International,Max Havelaar,AB Agriculture Biologique	France	France					115.57134888563483	a	Fruits and vegetables	Fruits	en:fruits	en:fruits-and-vegetables,en:fruits	Fruits and vegetables,Fruits	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo selected,Front photo selected,Photos uploaded	a-plus	en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity	374.73296802717545		1534179986.0	en:bananas	Bananas	97.0	406.0	0.2	0.1	21.0	16.0	3.2553074644260374	1.2	0.01	0.004	17.75913594985015
						en:France	France					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-to-be-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-selected,en:ingredients-photo-selected,en:front-photo-to-be-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Packaging photo to be selected,Nutrition photo selected,Ingredients photo selected,Front photo to be selected,Photos uploaded	unknown		374.73296802717545	top-75-percent-scans-2024,top-80-percent-scans-2024,top-85-percent-scans-2024,top-90-percent-scans-2024,top-country-fr-scans-2024	1732619426.0			281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
		Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de lavande	Breakfasts,Spreads,Sweet spreads,Bee products,Farming products,Sweeteners,Honeys,Lavender honeys	Bio, Bio européen	Organic,EU Organic	en:fr	France					115.57134888563483	unknown	Sugary snacks	Sweets	en:sweets	en:sugary-snacks,en:sweets	Sugary snacks,Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-to-be-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo to be selected,Front photo selected,Photos uploaded	a-plus		374.73296802717545		1600081498.0	en:lavender-honeys	Lavender honeys	281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
	Auchan					France	France					115.57134888563483	unknown	unknown	unknown				en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:origins-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:packaging-photo-to-be-selected,en:nutrition-photo-to-be-selected,en:ingredients-photo-selected,en:front-photo-selected,en:photos-uploaded	To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Origins to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Packaging photo to be selected,Nutrition photo to be selected,Ingredients photo selected,Front photo selected,Photos uploaded			374.73296802717545	top-country-fr-scans-2019	1533843991.0			281.1936618644167	1171.835798137903	14.204986010932792	5.1888741801836185	28.512388784258217	12.941896150998245	3.2553074644260374	9.83842308007353	1.428633263592568	0.5715112512391853	17.75913594985015
